53114, 541091, 0.002077405952219613
54680, 206403, 0.002417826569953596
55159, 939860, 0.002555583950932805
55847, 126042, 0.0021082220660576523
56338, 415784, 0.002342139778901964
57695, 2970947, 0.006214646272480584
60761, 1197518, 0.0037634595950796212
61305, 1144035, 0.006297763082997232
61974, 279627, 0.0030001463486023505
65358, 1159478, 0.012145177234853866
65863, 2069064, 0.0021588946459413227
68587, 2711488, 0.0022278076088197984
69083, 1386886, 0.002899314707432765
69755, 131527, 0.002818122696726655
70393, 1386886, 0.0047355958958168465
70604, 342852, 0.014424410540915367
73070, 961113, 0.0020181634712411745
73226, 1144035, 0.007510951081347583
75170, 56338, 0.0022925263640531934
75525, 47738, 0.002311604253351862
76217, 1159478, 0.002825028550820452
77567, 5044042, 0.002898371978293013
82294, 1011995, 0.004520130347944962
82548, 1529630, 0.004264190277646129
84651, 1159478, 0.0034297726392653605
85371, 2069064, 0.0033919384928486895
87015, 1863229, 0.003170020661741768
87189, 1491895, 0.00566823738304989
87234, 1774667, 0.005122816235386796
88656, 1159478, 0.023453163612626504
94197, 1386886, 0.01060013046314412
95592, 8985, 0.0021008403361344463
95810, 541136, 0.002487843492027575
96100, 1386886, 0.005274435470578487
97337, 5044042, 0.004859146266453451
98713, 1159478, 0.003114113797107576
100297, 2357112, 0.009976802519661265
103154, 605744, 0.0033548040794417755
103167, 2069064, 0.003955960154425453
104349, 2357112, 0.003160421072642139
104891, 37213, 0.0026634242371605943
105929, 135152, 0.013101942305482117
106224, 3597276, 0.005307784750968048
112968, 1256452, 0.0030314164982546687
113716, 1386886, 0.01951291079812212
113962, 654031, 0.003290195218249581
114251, 1491895, 0.004127487426197285
115730, 224671, 0.004406078590054818
116908, 1011995, 0.005859716634598611
118068, 1491895, 0.006935898870119694
119963, 526535, 0.011092507325240697
125816, 479863, 0.004488182491970694
126014, 1126841, 0.002075279755849424
126042, 187690, 0.0020273694880892368
126769, 841108, 0.005800261665939832
128165, 1386886, 0.00368578668509556
129570, 2970947, 0.0026673207223226747
131527, 1983854, 0.0033873477982239164
131872, 2587435, 0.012401352874859106
134633, 1011995, 0.0020541216397249595
135152, 426671, 0.0021176470588235574
135589, 2970947, 0.0020901305057096087
137350, 224671, 0.004453516422341819
138475, 367456, 0.004201680672268893
139010, 1048572, 0.00220548458241443
139459, 1386886, 0.006505240332490114
139985, 2970947, 0.008256746900072942
140719, 673730, 0.002797057909458167
143305, 1855677, 0.011755319148936128
147192, 2380830, 0.0021982047994137943
148870, 674039, 0.0024375380865325758
149392, 1566221, 0.006457688685591267
151292, 922184, 0.00251201397990386
155423, 320615, 0.004940871537340019
157247, 3832970, 0.002196411287320399
157882, 571407, 0.006371477243765966
166749, 1011995, 0.005631819781766967
171456, 3597276, 0.0022371364653244186
174728, 2357112, 0.004728132387706863
179910, 2069064, 0.0030544343842041632
182668, 1529630, 0.0059915494908914235
187606, 1084437, 0.0020082965694343535
187690, 2380830, 0.0025716122580183853
190597, 3293881, 0.00368496658547246
201359, 1707091, 0.002228163992869847
203907, 605744, 0.004820295983086642
204847, 2380830, 0.005087620124364034
206403, 1529630, 0.002182890855457198
207421, 2970947, 0.007667875735307916
208809, 541091, 0.0023868722028841383
215945, 217408, 0.010694603590331253
216074, 2357112, 0.0032020493115594295
217408, 571407, 0.002302060532870409
218196, 1903116, 0.003641772671317156
222908, 187606, 0.0032125574397137147
223092, 526535, 0.010381593714927084
224671, 596781, 0.0029734183563803196
227665, 379897, 0.003255267203182921
229044, 1048572, 0.0020122376904438966
230513, 2587435, 0.007716271267673158
247533, 605744, 0.005091806819935152
250259, 1491895, 0.00257129499766251
251311, 1529630, 0.0031006295217513857
252000, 1774667, 0.002867442241520579
253056, 2380830, 0.003262245593533941
256196, 3832970, 0.005153690410454659
260990, 2970947, 0.004773269689737458
263525, 1903116, 0.0021223470661673183
263693, 1159478, 0.019490254872563728
276052, 2711488, 0.0031152647975077885
276101, 342852, 0.003462930898788019
279627, 989121, 0.0035049288061336226
284240, 1197518, 0.0122616972018178
298479, 989121, 0.002178479732358185
320615, 155423, 0.004940871537340019
324584, 1491895, 0.00309545720739568
325565, 748858, 0.0024382810118865894
330315, 2422776, 0.007197163470867407
335858, 2970947, 0.0036497344409641697
341994, 5044042, 0.009377767044997154
342852, 605744, 0.003154574132492094
366904, 635608, 0.002179068127924122
367273, 2357112, 0.0025606145474913466
367456, 560648, 0.003567627232230808
379897, 1566221, 0.0041128424955105825
398670, 939860, 0.044331497952844856
405015, 1084437, 0.0020064205457464013
405017, 479863, 0.004318255424808348
413501, 13302, 0.002360403546984746
415784, 2069064, 0.0034986992015788587
417562, 1386886, 0.00594874923733979
418556, 2970947, 0.003356854148112598
426671, 1144035, 0.005908683974932827
434551, 2380830, 0.0031899681003190183
438154, 2970947, 0.015569270849486672
440558, 2380830, 0.012327645353340855
452307, 1011995, 0.005107553285531918
454533, 1048572, 0.0027479953148932257
458193, 45914, 0.0021802325581394832
464709, 965051, 0.002017281377130753
464744, 2357112, 0.002197039777983356
470005, 1197518, 0.0037100317305345243
479863, 939860, 0.009852913445219658
487339, 3293881, 0.0034056157909369
491243, 1144035, 0.004104464058697466
501557, 1774667, 0.0022557804373707357
505088, 841108, 0.0023525349103230564
507674, 1529630, 0.0029384472626043934
516548, 3732271, 0.017241379310344862
519413, 1491895, 0.002824165029469583
522444, 2970947, 0.008893165383718205
526535, 229044, 0.0021508097165992
535871, 2970947, 0.0024224354793627167
541091, 1491895, 0.0023221760416513026
541136, 2357112, 0.0028825225013235922
548225, 3832970, 0.01888970908333809
560648, 2380830, 0.00675282337874028
571407, 2970947, 0.003647320012686306
575376, 2422776, 0.002841438419973863
589924, 1030675, 0.02920393066136695
596781, 2380830, 0.0033815722492909206
605744, 1679863, 0.003308951584813702
616443, 3597276, 0.0020986358866736943
635608, 1011995, 0.0037200018146350544
654031, 216074, 0.0020705464763736137
661519, 2380830, 0.008797793418299449
673730, 1774667, 0.0032647730982696688
674039, 2357112, 0.015646526274355477
704848, 3293881, 0.0026581605528973595
707111, 2357112, 0.002234676503972799
734069, 2069064, 0.011152636886753275
748858, 2357112, 0.01043500665607422
771848, 2225682, 0.0027218570254724517
816620, 1903116, 0.003567941110193096
825568, 816620, 0.0026544821583985856
827263, 1983854, 0.0034342133505044226
829571, 2970947, 0.002682926829268295
841108, 2380830, 0.005303656044863714
846892, 2357112, 0.007915336511129523
908494, 2357112, 0.014693907765193526
922184, 1774667, 0.002435312024353098
938089, 1386886, 0.0021834061135370675
939860, 1144035, 0.0055777381903064915
949476, 1529630, 0.0022366949542793613
961113, 1197518, 0.005305960527620779
965051, 1529630, 0.005169364712284019
989121, 1903116, 0.0055851295924600475
992484, 2970947, 0.011293260473588362
1011995, 922184, 0.009080590238365494
1030675, 1983854, 0.011247729495598713
1048572, 1903116, 0.006522362385321112
1084437, 2680216, 0.003891316220644425
1126841, 2357112, 0.007218319597322886
1144035, 2422776, 0.007420825055510116
1159478, 1197518, 0.003996111891132914
1187415, 5044042, 0.019735795002387424
1197518, 1159478, 0.003996111891132914
1221571, 2970947, 0.0059767479941050805
1226963, 5044042, 0.01870915455313571
1240268, 2901002, 0.002310512833391898
1256452, 1863229, 0.00952720882982816
1270695, 3732271, 0.022376869545157496
1271826, 5044042, 0.008716160787530791
1348195, 1903116, 0.006822537370640092
1386886, 938089, 0.0021834061135370675
1427416, 2357112, 0.00836233565351896
1447675, 1529630, 0.004421064413229647
1491895, 3832970, 0.0025847178556782646
1529630, 3597276, 0.008993070912575507
1566221, 1983854, 0.0021459227467811592
1679863, 2711488, 0.003191428734256596
1707091, 2970947, 0.0068688576561344306
1774667, 2380830, 0.005668398677373676
1855677, 3732271, 0.01427916045418054
1863229, 3832970, 0.007982203611619942
1903116, 2357112, 0.00908385447573834
1983854, 1566221, 0.0021459227467811592
2069064, 2380830, 0.0036953242835595645
2225682, 2357112, 0.004160072349084332
2336654, 3293881, 0.013254679193066776
2357112, 3293881, 0.00666487743782429
2380830, 2069064, 0.0036953242835595645
2422776, 2970947, 0.0029872749844817026
2587435, 2970947, 0.002585151254025142
2680216, 3597276, 0.0021990494431439744
2711488, 2970947, 0.005537910253277989
2901002, 3293881, 0.004416731618602232
2970947, 2711488, 0.005537910253277989
3293881, 2901002, 0.004416731618602232
3597276, 2680216, 0.0021990494431439744
3681880, 1187415, 0.002349256068911565
3732271, 3832970, 0.0036953178400547237
3832970, 3732271, 0.0036953178400547237
5044042, 1271826, 0.008716160787530791
